plant,process,master_data_name,location,immobilization_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200702,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145210206,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200402,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200405,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200401,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200403,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145191004,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190725,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145191006,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145191003,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145191005,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201007,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144200604,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144190904,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,4154090103,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN3B,Test Board,TSK--Test Board,assembly/testing,2145190803,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145210406,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190957,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190956,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,4145190510,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145080709,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,4145080302,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200604,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190402,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190401,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,4145190510,2006,TRUE,TRUE,19,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145090113,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145221102,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144221003,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144221002,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144221001,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145221101,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190724,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145221103,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190906,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210401,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Test Table,TSK--Test Table,assembly/testing,immo406266,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144080717,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144081202,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,3144080103,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144190102,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190901,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210601,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210506,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210505,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210504,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144200107,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144200108,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144101002,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144101001,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144080716,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144131201,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201006,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201005,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190108,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190902,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,214422301,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144190101,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210602,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201201,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190904,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220802,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220801,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190903,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210403,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144200109,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190302,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190301,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144190103,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144120702,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo500542,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210402,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220803,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220302,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220502,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210501,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210603,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144190307,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2145191015,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144200702,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144190301,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210404,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210502,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144221005,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144190701,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210503,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190108,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190907,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220804,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201007,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144200703,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144221006,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144200606,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,4141110302,2011,FALSE,TRUE,14,0.4,5107,1,0,0,1,0.39,Bon
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,2141081007,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141091101,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141090503,2006,FALSE,TRUE,19,0.7,5107,1,0,0,1,0.57,Moyen
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141050201,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,4141161202,2016,TRUE,TRUE,9,0.4,5107,1,0,0,0,0.34,Bon
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,4141161204,2016,TRUE,TRUE,9,0.4,5107,1,0,0,0,0.34,Bon
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,4141161201,2016,TRUE,TRUE,9,0.4,5107,1,0,0,0,0.34,Bon
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,4141150403,2015,FALSE,TRUE,10,0.4,5107,1,0,0,1,0.39,Bon
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141080802,2003,FALSE,TRUE,22,1,5107,1,0,0,1,0.75,Alarmant
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,4141110304,2011,FALSE,TRUE,14,0.4,5107,1,0,0,1,0.39,Bon
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141101202,2010,FALSE,TRUE,15,0.7,5107,1,0,0,1,0.57,Moyen
LTN3C,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9500,coupe,4141140401,2014,FALSE,FALSE,11,0.4,5107,1,1,0,1,0.59,Moyen
LTN3C,Cutting Machine Hot,HSGM--HSG-G2S,coupe,4141100501,2010,TRUE,TRUE,15,0.7,5107,1,0,0,0,0.52,Moyen
LTN3C,Cutting Machine Tube,Ulmer--SM 15/2P,coupe,4141151102,2015,TRUE,TRUE,10,0.4,5107,1,0,0,0,0.34,Bon
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,2141080812,2016,FALSE,TRUE,9,0.4,5107,1,0,0,1,0.39,Bon
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,2141080812,2017,FALSE,TRUE,8,0.4,5107,1,0,0,1,0.39,Bon
LTN3C,Twisting Machine,Ductimetal--LD02 Twister,vkf,4281140901,2014,TRUE,TRUE,11,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Twisting Machine,LEONI WDEKI--Twister 2005,vkf,4280080501,2008,FALSE,FALSE,17,0.7,3920,0.75,1,0,1,0.745,Alarmant
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf motocycle,4110200301,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Stripping Machine,Schleuniger--UniStrip 2600,vkf motocycle,412022201,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf motocycle,2200180401,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf motocycle,4200111101,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf motocycle,4110150401,2015,FALSE,TRUE,10,0.4,3920,0.75,0,0,1,0.365,Bon
LTN3C,Stripping Machine,Komax--Mira 230,vkf,4120170701,2012,TRUE,TRUE,13,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,2142080803,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN3C,Stripping Machine,Komax--Mira 230,vkf,4141171285,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,4142080401,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN3C,Crimping Press Wire < 6mm2,Schaefer--EPS 3000 with Quality System SQS06,vkf,2142110510,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,vkf,2142180701,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Crimping Press Cable > 6mm2,Schaefer--EPS 10000,vkf,immo746314,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Welding Equipment,LEONI WDEKI--Welding Device Verloten,vkf,immo152029,2010,FALSE,FALSE,15,0.7,3920,0.75,1,0,1,0.745,Alarmant
LTN3C,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,vkf,4142110701,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110090101,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN3C,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200111101,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo252774,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200171201,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110090101,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110180702,2007,FALSE,TRUE,18,0.7,3920,0.75,0,0,1,0.545,Moyen
LTN3C,Welding Equipment,LEONI WDEKI--Welding Device Verloten,vkf,2110100808,2010,FALSE,FALSE,15,0.7,3920,0.75,1,0,1,0.745,Alarmant
LTN3C,Shrinking Machine Shuttle,Raychem--IR-1891,vkf,2200120501,2012,FALSE,FALSE,13,0.4,3920,0.75,1,0,1,0.565,Moyen
LTN3C,Shrinking Machine Shuttle,Raychem--IR-1891,vkf,4200111101,2011,FALSE,FALSE,14,0.4,3920,0.75,1,0,1,0.565,Moyen
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo846553,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Shrinking Machine Processor,Mecalbi--STCS-VMir+,vkf,4200210101,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,4235150601,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,4235150601,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,4235150601,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,immo107565,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,immo656813,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,4143230601,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Test Module,Mecalbi--STCS-BLTTS,vkf,4149180401,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,vkf,4143150501,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,4143220301,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110100101,2009,FALSE,TRUE,16,0.7,3920,0.75,0,0,1,0.545,Moyen
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110201001,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110190301,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo875853,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo542118,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180702,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180702,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180702,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,4143210501,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,vkf,4143150501,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110190301,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110150403,2016,FALSE,TRUE,9,0.4,3920,0.75,0,0,1,0.365,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110150403,2015,FALSE,TRUE,10,0.4,3920,0.75,0,0,1,0.365,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110230801,2023,FALSE,TRUE,2,0,3920,0.75,0,0,1,0.125,Excellent
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110150405,2015,FALSE,TRUE,10,0.4,3920,0.75,0,0,1,0.365,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110150403,2015,FALSE,TRUE,10,0.4,3920,0.75,0,0,1,0.365,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110211201,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo603052,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110080702,2004,FALSE,TRUE,21,1,3920,0.75,0,0,1,0.725,Alarmant
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110110301,2011,FALSE,TRUE,14,0.4,3920,0.75,0,0,1,0.365,Bon
