plant,process,master_data_name,location,immobilization_number,serial_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status,RUL
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145150339,TS1500-401664-3090-023,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190934,402460-3090-014,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200703,TS1500-402460-3090-38,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145210202,TS1500-402461-3090-11,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145080711,401670-3090-06,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,13
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200901,TS1500-402461-3090-10,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200705,TS1500-402460-3090-35,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Test Table,TSK--Test Table,assembly/testing,2020-3125,TS1500-402461-3090-07,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200702,TS1500-402460-3090-37,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145210206,TS1500-402460-3090-57,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200402,TS1500-402460-3090-33,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200405,TS1500-402460-3090-32,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200401,TS1500-402460-3090-29,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200403,TS1500-402460-3090-31,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145191004,TS1500-402460-3090-20,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190725,TS1500-402460-3090-012,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145191006,TS1500-402460-3090-21,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145191003,TS1500-402460-3090-022,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145191005,TS1500-402460-3090-23,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201007,4,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144200604,22,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144190904,35,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,13
LTN3B,Test Table,TSK--Test Table,assembly/testing,4154090103,400082-068,2008,True,True,17,0.7,3920,0.75,0,0,0,0.495,Moyen,0
LTN3B,Test Board,TSK--Test Board,assembly/testing,2145190803,4.13E+11,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145210406,TS1500-402460-3090-67,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190957,TS1500-402460-3090-019,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190956,TS1500-402460-3090-018,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,14
LTN3B,Test Table,TSK--Test Table,assembly/testing,4145190510,TS1500-402461-3090-001,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145080709,TS1500-401670-3090-07,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3B,Test Table,TSK--Test Table,assembly/testing,4145080302,TS1500-401670-3090-05,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,13
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145200604,TS1500-402461-3090-06,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190402,TS1500-401670-3090-136,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190401,TS1500-401670-3090-137,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,12
LTN3B,Test Table,TSK--Test Table,assembly/testing,4145190510,02461-3090-001,2006,True,True,19,0.7,3920,0.75,0,0,0,0.495,Moyen,4
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145090113,400751-026,2008,True,True,17,0.7,3920,0.75,0,0,0,0.495,Moyen,5
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145221102,401664-3090-114,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144221003,3,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144221002,2,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144221001,66,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145221101,402460-3090-087,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145190724,402460-3090-013,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3B,Test Table,TSK--Test Table,assembly/testing,2145221103,401664-3090-116,2024,True,True,1,0.0,3920,0.75,0,0,0,0.075,Excellent,25
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190906,17,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,23
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210401,61,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Test Table,TSK--Test Table,assembly/testing,immo817656,401664-3090-119,2024,True,True,1,0.0,3920,0.75,0,0,0,0.075,Excellent,26
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144080717,59,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144081202,58,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,3144080103,57,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144190102,56,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190901,55,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210601,54,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210506,53,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210505,52,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210504,51,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144200107,50,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,13
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144200108,49,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144101002,48,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144101001,47,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144080716,46,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144131201,45,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201006,44,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201005,43,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190108,41,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190902,40,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,214422301,38,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144190101,37,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210602,36,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201201,Lad 63,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190904,Lad 34,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220802,33,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220801,32,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190903,31,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210403,30,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144200109,N°29,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190302,28,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190301,27,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144190103,N°26,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144120702,25,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,12
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo989988,24,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210402,23,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220803,22,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220302,21,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220502,20,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210501,19,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210603,18,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144190307,16,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2145191015,N°15,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144200702,14,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144190301,13,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210404,12,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210502,11,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144221005,10,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144190701,N°09,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210503,Lad 08,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190108,N°07,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,8144190907,N°06,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,11
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220804,Lad 05,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201007,21-TBH295,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144200703,1,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144221006,2,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3B,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144200606,6,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,4141110302,780,2011,False,True,14,0.4,5107,1.0,0,0,1,0.39,Bon,4
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,2141081007,2080,2004,False,True,21,1.0,5107,1.0,0,0,1,0.75,Alarmant,2
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141091101,2248,2004,False,True,21,1.0,5107,1.0,0,0,1,0.75,Alarmant,5
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141090503,2557,2006,False,True,19,0.7,5107,1.0,0,0,1,0.57,Moyen,0
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141050201,2240,2004,False,True,21,1.0,5107,1.0,0,0,1,0.75,Alarmant,5
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,4141161202,71,2016,True,True,9,0.4,5107,1.0,0,0,0,0.34,Bon,10
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,4141161204,73,2016,True,True,9,0.4,5107,1.0,0,0,0,0.34,Bon,7
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,4141161201,70,2016,True,True,9,0.4,5107,1.0,0,0,0,0.34,Bon,11
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,4141150403,2573,2015,False,True,10,0.4,5107,1.0,0,0,1,0.39,Bon,9
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141080802,1822,2003,False,True,22,1.0,5107,1.0,0,0,1,0.75,Alarmant,0
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 355,coupe,4141110304,782,2011,False,True,14,0.4,5107,1.0,0,0,1,0.39,Bon,5
LTN3C,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141101202,3565,2010,False,True,15,0.7,5107,1.0,0,0,1,0.57,Moyen,3
LTN3C,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9500,coupe,4141140401,4464,2014,False,False,11,0.4,5107,1.0,1,0,1,0.59,Moyen,7
LTN3C,Cutting Machine Hot,HSGM--HSG-G2S,coupe,4141100501,177,2010,True,True,15,0.7,5107,1.0,0,0,0,0.52,Moyen,6
LTN3C,Cutting Machine Tube,Ulmer--SM 15/2P,coupe,4141151102,10518,2015,True,True,10,0.4,5107,1.0,0,0,0,0.34,Bon,13
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,2141080812,1164,2016,False,True,9,0.4,5107,1.0,0,0,1,0.39,Bon,6
LTN3C,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,2141080812,1291,2017,False,True,8,0.4,5107,1.0,0,0,1,0.39,Bon,16
LTN3C,Twisting Machine,Ductimetal--LD02 Twister,vkf,4281140901,4161,2014,True,True,11,0.4,3920,0.75,0,0,0,0.315,Bon,2
LTN3C,Twisting Machine,LEONI WDEKI--Twister 2005,vkf,4280080501,ET1433,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,3
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf motocycle,4110200301,1768,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3C,Stripping Machine,Schleuniger--UniStrip 2600,vkf motocycle,412022201,4625,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3C,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf motocycle,2200180401,155,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,4
LTN3C,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf motocycle,4200111101,23,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,5
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf motocycle,4110150401,6530-1,2015,False,True,10,0.4,3920,0.75,0,0,1,0.365,Bon,8
LTN3C,Stripping Machine,Komax--Mira 230,vkf,4120170701,23000034,2012,True,True,13,0.4,3920,0.75,0,0,0,0.315,Bon,4
LTN3C,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,2142080803,4001,2008,True,True,17,0.7,3920,0.75,0,0,0,0.495,Moyen,6
LTN3C,Stripping Machine,Komax--Mira 230,vkf,4141171285,92000034,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3C,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,4142080401,3934,2008,True,True,17,0.7,3920,0.75,0,0,0,0.495,Moyen,1
LTN3C,Crimping Press Wire < 6mm2,Schaefer--EPS 3000 with Quality System SQS06,vkf,2142110510,174,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,8
LTN3C,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,vkf,2142180701,10021,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,14
LTN3C,Crimping Press Cable > 6mm2,Schaefer--EPS 10000,vkf,immo679672,284,2015,True,True,10,0.4,3920,0.75,0,0,0,0.315,Bon,12
LTN3C,Welding Equipment,LEONI WDEKI--Welding Device Verloten,vkf,immo497794,68,2010,False,False,15,0.7,3920,0.75,1,0,1,0.745,Alarmant,6
LTN3C,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,vkf,4142110701,271,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,2
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110090101,286,2008,True,True,17,0.7,3920,0.75,0,0,0,0.495,Moyen,2
LTN3C,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200111101,077715-00-090,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,8
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo258358,9119,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3C,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200171201,119,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,5
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110090101,5664,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,12
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110180702,632733-2,2007,False,True,18,0.7,3920,0.75,0,0,1,0.545,Moyen,7
LTN3C,Welding Equipment,LEONI WDEKI--Welding Device Verloten,vkf,2110100808,vl 68,2010,False,False,15,0.7,3920,0.75,1,0,1,0.745,Alarmant,3
LTN3C,Shrinking Machine Shuttle,Raychem--IR-1891,vkf,2200120501,703,2012,False,False,13,0.4,3920,0.75,1,0,1,0.565,Moyen,8
LTN3C,Shrinking Machine Shuttle,Raychem--IR-1891,vkf,4200111101,645,2011,False,False,14,0.4,3920,0.75,1,0,1,0.565,Moyen,5
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo387462,7112-1,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,12
LTN3C,Shrinking Machine Processor,Mecalbi--STCS-VMir+,vkf,4200210101,171516-00-0174,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3C,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,4235150601,95,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,15
LTN3C,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,4235150601,55,2015,True,True,10,0.4,3920,0.75,0,0,0,0.315,Bon,12
LTN3C,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,4235150601,79,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,15
LTN3C,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,immo823024,53,2015,True,True,10,0.4,3920,0.75,0,0,0,0.315,Bon,9
LTN3C,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,immo664228,54,2015,True,True,10,0.4,3920,0.75,0,0,0,0.315,Bon,11
LTN3C,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,4143230601,1088,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3C,Test Module,Mecalbi--STCS-BLTTS,vkf,4149180401,14,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,14
LTN3C,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,vkf,4143150501,1177,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,11
LTN3C,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,4143220301,990,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3C,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110100101,840778,2009,False,True,16,0.7,3920,0.75,0,0,1,0.545,Moyen,6
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110201001,1375,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110190301,8930-3,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo195716,1970809-2,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,9
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo666049,7332-2,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,10
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180702,8938-1,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,15
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180702,8938-2,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,15
LTN3C,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180702,8938-3,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,14
LTN3C,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,4143210501,2057,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
